id,title,subTitle,content,addTime,createAt,fee,holders,objectives,branches,tags
e78cc3cb-37b2-4c27-4dfa-08db52fbe02a,2023夏令營｜TED公眾演說營07/24(一)-28(五) (台北),2023夏令營｜TED公眾演說營07/24(一)-28(五) (台北),"青少年思考表達訓練的第一哩路非參加”TED公眾演說營”不可的理由！◆有目標性的思考表達｜用科學時間數據架構演說，開場、主幹與分支層層遞進，堆疊內容。◆有共鳴感的故事啟發｜轉換個人經驗成獨具風格的演說活例子，學習真實分享，從中得益。◆有影響力的公眾演說｜國際議題，拉昇思考的高度，用不同視角看世界、發揮影響力。進行方式1.議題探討：透過小組討論的方式，將許多正在發生的議題拉進生活，不同的想法交流，激發出不同的火花。2.錄音室課程：透過實際錄製聽見自己的聲音特色，聽見自己的說話習慣。3.攝影棚課程：透過畫面來調整演說時的台風，拿掉多餘的習慣動作，讓自己成為一個台風更穩健的演說者。4.短講練習：接收資訊後快速組織與架構，並與大家分享，練習找重點，讓自己在有限的時間內也能完整表達。5.個人公眾演說：統整營隊中學習到的技巧在最後一天實際演練，從決定議題、講稿準備，到完成一場有獨到見解演說，讓孩子完整體會一場演說需要的準備。6.團體演說：青少年經常遇到無法與他人產生連結的狀況，在團體演說中必須想辦法延伸上一個人的話題，並且彙整團隊中每個人的觀點。適合對象2023年暑假後，升國小五年級至升國中三年級孩子。■營隊日期：台北班：7月24日(一)-7月28日(五)0900-1700■營隊地點：台北班：橙智台北教育中心(信義區基隆路二段51號14樓，近台北101/世貿捷運站)■營隊費用：原價17,800元/人■?優惠方案：◆超早鳥優惠價15,800元/人(4/30前報名，特約廠商再享9折優惠)>>立即線上報名歡迎線上報名或>>下載報名表填妥資料後傳真至台北02-27330220由專人為您報名完成。",,2023-05-12T15:19:55.8938626,[],[],[],"[{'id': 295, 'branchName': 'General', 'location': ['營隊地點：'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}]"
d607e7d0-4824-4352-4dfb-08db52fbe02a,2023夏令營｜口才表達-口條與邏輯思考7/17(一)-7/21(五)(台北),2023夏令營｜口才表達-口條與邏輯思考7/17(一)-7/21(五)(台北),"學口語表達、練肢體台風、玩聲音表情第一次錄音就上手聲音是人類重要的表達工具，聲音表情在不同的場合都能影響聽者的感受，同樣一句「謝謝你」，不同的聲音表情，就會帶給別人不一樣的感覺；引發共鳴的好聲音，可以讓聽眾身歷其境，讓孩子學習正確的聲音表情以及具韻律性的表達，懂得在不同的情境，能夠調整表達方法，加速聽眾理解的時間。玩聲音　養出表達的樂趣循序漸進的階段式學習，讓孩子習得正確發聲技巧，體會暖嗓、呼吸、肌肉共振與發聲的關聯性，透過錄音室與情境的模擬演練，訓練各項口才表達技巧，並讓孩子帶走自己的錄音作品，增加自己的表達自信。「罐頭聲音」常見於孩子各種講演競賽中，刻意的咬文嚼字、不具感情的口條，很容易造成聽眾的聽覺疲勞，感受不到情感與氣氛。透過聲音九大原型，開始讓孩子知道：「原來聲音能有這麼多變化，面對不同場合，運用不同的聲音，讓表達更多元豐富，你的說話也會越來越有魅力，大家越聽越起勁！」練肢體　加深表達的力度令人印象深刻的生動好故事，需要聲音表情與肢體語言相互加乘，流暢的口語表達與穩健的台風，讓聽眾跟著我們自然而然經歷各種情境。「節奏融合與協調訓練」與「讀稿訓練」，教導孩子從自己的說話速度與身體節奏搭配，不疾不徐的進行讀稿練習，練習說一個生動活潑的好故事，讓孩子習慣每一次說話表達，都讓聽者產生生動的畫面，進而達到真正深入人心的溝通。練思考?有敘事邏輯言之有物語言是思考的產物，以漏斗式思考訓練方式，先擴張再聚斂。增加大腦資料庫中的詞彙、經驗及感覺感受，再加以整理轉化進行語言輸出或文字輸出，透過自我介紹短文撰寫，有效整理孩童思維邏輯，讓孩童精準與聚斂的表達自己。■營隊日期：台北班：7/17(一)-7/21(五)0900-1700>>立即線上報名■課程地點：台北班：橙智台北教育中心(信義區基隆路二段51號14樓，近台北101/世貿捷運站)■營隊費用：原價14,800元■優惠方案：◆超早鳥優惠價12,800元(4/30前報名，特約廠商再享9折優惠)>>立即線上報名歡迎線上報名或下載報名表>>台北班填妥資料後傳真至台北02-27330220?由專人為您報名完成",,2023-05-12T15:19:55.8938708,[],[],[],"[{'id': 296, 'branchName': 'General', 'location': ['課程地點'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 7, 'id': 5, 'text': '資料庫', 'type': 'area'}]"
e6f84e72-9748-462d-4dfc-08db52fbe02a,2023夏令營｜手腦開發-手作執行與大腦策略(台北),2023夏令營｜手腦開發-手作執行與大腦策略(台北),"動手又動腦，激活孩子神經元傳導每日一手作，創造孩子學習成就人體就像一個小型運動場，由大腦下達指令，產生神經元傳導，每一條神經元迴路，形成我們的外在行為。因此大腦是一個很重要的主導者，掌管孩子的行為模式建立，神經元傳導越完整，我們越能執行複雜的動作，這也就是為什麼相同的步驟，每個人作出來的成品不盡相同，是因為我們大腦下達的指令不盡相同，所以在這個運動場上跑得越快越靈活，表示神經元傳導越快，我們的學習能力也就會相對較快。手腦開發是一個訓練孩子進行複雜指令的學習性營隊，從模仿開始，大腦即刻下達指令，在啟動的瞬間，我們就會發現每個孩子的差異性，每一個手作的成品結果都是為了讓孩子可以一步一步建立神經元傳導，每做一次，孩子建立的步驟就會越完整，成品的細緻度就會越高。疊加式訓練，架構孩子大腦神經元串聯人的手部動作和大腦神經網絡的建立相關，每條肌肉細胞都會對諸多神經細胞反應，我們會發現擅於精巧手工作業的孩子，或是擅長把腦部的創造力和手部的描寫力運用自如畫出作品的孩子，他們在這些創作過程中均可以自在又快樂，並且獲得極大的成就感。因此「動手作」不僅能激發大腦潛能，同時也涵養了孩子們在美學、藝術、創造各方面的能力，創造出富正向、富耐力、記憶力的大腦與健康的心智。非參加〝手腦開發營〞不可的理由!◆訓練孩子處理複雜訊息與複雜指令◆每個孩子都需要活躍的神經元傳導建立◆神經元傳導越旺盛，提升孩子的靈活度與學習力◆神經元串聯速度越快，提升孩子的反應與舉一反三能力◆打破固執思維，重新建立學習神經元◆越做越聰明，兩梯次都參加，越熟練，神經元串聯越快速，新模式建立速度越快。■營隊日期：第一梯：7/10(一)-7/14(五)0900-1700>>立即線上報名第二梯：7/17(一)-7/21(五)0900-1700>>立即線上報名■課程地點：台北班：橙智台北教育中心(信義區基隆路二段51號14樓，近台北101/世貿捷運站)■營隊費用：原價14,800元■優惠方案：◆超早鳥優惠價12,800元(4/30前報名，特約廠商再享9折優惠)◆回訓價7,400元/人(凡參與第一梯者，加報第二梯，報名即可享回訓價)歡迎線上報名或下載報名表>>台北班填妥資料後傳真至台北02-27330220?由專人為您報名完成",,2023-05-12T15:19:55.8938808,[],[],[],"[{'id': 297, 'branchName': 'General', 'location': ['課程地點'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 15, 'id': 6, 'text': '運動', 'type': 'area'}]"
c8cbf7a6-e40b-49e8-4dfd-08db52fbe02a,2023夏令營｜中文力小學堂-詞彙王+閱讀王,2023夏令營｜中文力小學堂-詞彙王+閱讀王,"中文輕鬆學，詞彙/閱讀一把抓中文【聽、說】不是難題，【讀、寫】才是困難處，學好讀寫的關鍵在於遣詞造句的運用!閱讀不是只用看的，如何【閱讀引導】是增進閱讀力的關鍵!中文是學習的基礎，不管是閱讀理解還是學科的學習，中文能力弱，相對的在其他學科的學習上，也會特別辛苦，你知道孩子在學習中文時的困難嗎?詞彙資料庫不足:錯字、注音字就會出現，而且詞彙是語言的基石，當腦中所儲存的詞彙量不足以讓孩子表達心中真正的想法時，孩子在溝通表達上會遇到困難，更無法透過詞彙理解句子，理解全文，嚴重時會造成閱讀困難、不愛閱讀。思考混雜、沒有邏輯:近來科技進步，許多電子產品與強烈的聲光刺激，孩子已逐漸忽略身邊的生活細節與變化，閱讀時無法在大腦中將文章轉化影像，缺乏觀察力、感受力與想像力，難以理解文章中的意涵，所以，現代孩子接收訊息多，卻無法好好應用，聽了、看了老半天卻不知道重點是什麼。學習中文用對方法很重要，運用語文遊戲、逗趣閱讀，讓中文學習不再枯燥、乏味，倍增學習效能。在引導、遊戲中建立學習方法歡迎加入橙智中文力的學習行列，從詞彙遊戲、閱讀引導開始，培養孩子行使深度中文的能力中文力營是結合閱讀理解、詞彙擴充學習的營隊，培養的不只是孩子的聽說讀寫的能力，更是讓孩子願意行使深度中文的能力，同時「中文力營」使用遊戲的學習方式，從文字遊戲中理解國字結構、詞性、句子組合方式等等，再加以閱讀引導與語文遊戲手做，以此誘發興趣，讓孩子從排斥中文，到愛上中文。非參加中文力小學堂不可的理由◆善用閱讀引導|透過引導讓孩子在各類閱讀文體中深耕學習，了解閱讀的方向與重點。◆邏輯理解與找重點能力訓練|提升閱讀理解最重要的關鍵就是邏輯能力與找重點能力要好，閱讀理解營課程透過邏輯與找重點能力訓練中提升閱讀理解力。◆善用文字遊戲特色|讓孩子在遊戲中深耕學習，從排斥中文到愛上中文。◆由小到大，循序漸進|從中文的最小單位”字”的構造學習開始，逐漸擴增到字詞、句子構造到文章結構，擴增詞彙資料庫，提升孩子閱讀、寫作能力。◆課程採用遊戲、引導、競賽方式，符合大腦邏輯組織運用，將語文學習設計為一系列遊戲，讓課程兼具學習與趣味，再輔以語文遊戲手做製作，深化孩子的學習成效■營隊日期：台北班：7/03(一)-7/07(五)0900-1700>>立即線上報名新竹班：7/17(一)-7/21(五)0900-1700>>立即線上報名■課程地點：台北班:橙智台北教育中心(信義區基隆路二段51號14樓，近台北101/世貿捷運站)新竹班:橙智新竹教育中心(竹北市文興路一段26號，近新瓦屋/陽明交大客家文化學院)■營隊費用：原價14,800元■優惠方案：◆超早鳥優惠價12,800元(4/30前報名，特約廠商再享9折優惠)歡迎線上報名或下載報名表>>台北班>>新竹班填妥資料後傳真至台北02-27330220?新竹03-6588441由專人為您報名完成",,2023-05-12T15:19:55.8938895,[],[],[],"[{'id': 298, 'branchName': 'General', 'location': ['課程地點'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 7, 'id': 5, 'text': '資料庫', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 15, 'id': 7, 'text': '化學', 'type': 'area'}]"
83b365fc-8501-469a-4dfe-08db52fbe02a,半導體與電子電路系統設計應用專業人才養成班第01期,半導體與電子電路系統設計應用專業人才養成班第01期,"勞動部×陽明交大雷射系統研究中心半導體與重點科技產業人才發展基地半導體與電子電路系統設計應用專業人才養成班(第01期)報名期間│即日起至112年04月05日(三)15:00止甄試日期│112年04月09日(日)，上午9時甄試地點│新竹市大學路1001號國立陽明交通大學科學三館(基礎科學大樓)錄訓名額│40人課程時數│223小時訓練期間│112年04月17日(一)~112年06月09日(五)上課時間│週一～週五10:00～17:30上課地點│採遠距教學或實體授課實體地點：新竹市大學路1001號國立陽明交通大學科學三館(基礎科學大樓)訓練費用│63,483元※符合自願/非自願失業者身分者，曾有投保紀錄，目前退保且待業中，訓練費用全免。下載簡章參加說明會",,2023-05-12T15:19:55.8938981,[],[],[],"[{'id': 299, 'branchName': 'General', 'location': ['甄試地點│新竹市大學路1001號國立陽明交通大學科學三館(基礎科學大樓)', '上課地點│採遠距教學或實體授課', '實體地點：新竹市大學路1001號國立陽明交通大學科學三館(基礎科學大樓)'], 'date': [{'name': '活動日期', 'start': '2023-04-09', 'end': None}, {'name': '報名日期', 'start': '自即日起', 'end': '2023-04-05'}]}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 4, 'id': 8, 'text': '新竹市', 'type': 'location'}]"
cfd799f0-a286-46bf-4dff-08db52fbe02a,2023夏令營｜八月梯 Smart Camp青少年成長營（過夜營隊）,2023夏令營｜八月梯 Smart Camp青少年成長營（過夜營隊）,"青少年的成長必修課｜身心重整、人際關係、擺脫成癮、生活規律、目標設定如果有機會，透過五天的時間…讓孩子離開家庭真正「身心獨立」讓孩子靠自己的特質「建立人際」讓孩子戒除3Ｃ綁架的「上癮沈迷」讓孩子遠離日常標籤「重新做人」2023年暑假，「橙智SmartCamp青少年成長營」幫助青少年脫離假面的人際關係，進入真實的成長之旅！■營隊日期：八月梯：8/21(一)-8/25(五)五天四夜>>立即線上報名FindingtheLeaderinYou整理過去、定義現在、創造未來非參加”SmartCamp青少年成長營”不可的理由！◆練習自我整理｜與不同狀態的自己共存，整理自己與身邊關係◆描繪生涯藍圖｜列出人生清單，為自己做好人生排序，有效率的向目標前進◆全新思考模式｜突破慣性思考模式，建立放眼大局的思維邏輯◆實踐團隊合作｜嘗試在團隊中擔任領導及被領導的角色，打造最實質的人際學分◆擴張舊有舒適圈｜隔絕3C、突破自我，專注於當下進行方式透過projectadventureactivity體驗式教學、經驗反思、分組討論與行動方案實踐等形式進行。1.動態操練40%2.靜態理論（大腦科學、領導管理學、心理學、行為科學）30%3.小組討論與發表20%4.行動方案10%適合對象2023年暑假後，升國小六年級至升高中一年級的孩子■營隊費用：原價28,800元/人■優惠方案：◆特惠價24,800元/人(不設退費，因學員個人因素更改或取消報名，將不會退回任何款項)◆早鳥優惠價26,800元/人(5/31前完成報名享優惠)◆回訓價19,800元/人(凡參與過一次青少年成長營者，報名即可享回訓價，請於報名同步填寫參與年份)◆本課程不適用特約廠商優惠",,2023-05-12T15:19:55.8939077,[],[],[],"[{'id': 300, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 24, 'id': 9, 'text': '心理', 'type': 'area'}]"
45440202-bc76-4f95-4e00-08db52fbe02a,2023夏令營｜溪阿玉獨立營7/31(一)-8/4(五)過夜營隊,2023夏令營｜溪阿玉獨立營7/31(一)-8/4(五)過夜營隊,"穿梭台灣的生命脈動線FeeltheHeartofNature若玉山是台灣的心臟，水系就是在土地上帶動一切內循環的系統培養孩子對外的國際觀，也別忘了從生命的最源頭看見自己的能力溪阿玉縱走，一條呼喚孩子們走進林野人文交織的山脈學習線！無論是從小在這塊土地生長的孩子，或是海外歸國的子女，這是一條孩子一生必須親身走訪的台灣島內山脈路線，在地球46億年的地質史中，距今650萬年前台灣本島從海底擠壓隆起，一塊年輕的土地從此在各種面向的發展上成為世界的新星。在億萬年的自然作用下，玉山以東亞第一高峰之姿撐起台灣的山脈系統，看山如何撐起東西流向的水系，沿途帶動台灣近代的經濟發展史。充滿活力的不只是土地，還有豐富的經濟發展史，從南島語系發展到多元族群共融的樣貌，兼容並蓄、朝氣蓬勃，歡迎一起進入溪阿玉的世界，累積難忘的里程。■營隊日期：7月31日(一)-8月4日(五)五天四夜>>立即線上報名非參加""溪阿玉獨立營""不可的理由！「漫步」森林、「橫越」步道、「縱行」山徑溪阿玉獨立營從從芬多精溪頭柳杉林道起登，一路走到阿里山紅檜森林，挺進玉山山系塔塔加鞍部，一次營隊將現今熱門的三條山景路線一次收集！身心高CP值收穫！◆非去不可世界勝景｜溪頭森林芬多精、阿里山紅檜神木、祝山搭火車賞日出、觀玉山擎天稜線◆台灣本島山系縱走｜阿里山山脈前端鳳凰稜脈(溪頭、阿里山)、玉山山脈(塔塔加)◆台灣本島水系傍行｜阿里山、玉山撐起台灣三大水系濁水溪、高屏溪及秀姑巒溪◆台灣獨有生態系綜覽｜海拔1,200m～2,600m闊葉林過渡至針葉林生態系，飽覽動植物多樣性◆台灣原民聚落探訪｜鄒族、布農族部落生活與經濟活動，認識人與自然交互作用的時代演變溪阿玉獨立營－步道縱走、稜線橫行縱橫沈浸式體驗學習進行方式◆移動式營隊|唯有不斷移動，才能打破習慣框架！每到一個駐紮點都將重啟不同的人際組合，轉換思考模式，提昇行動能力。◆分組式活動|同儕異質分組，讓人人都是大人才！領導與被領導都需要學習，照顧自己更要練習接受與付出，強化擔責能力。◆任務式學習|疊加難度目標，真實情境引導教練！以速度感任務取向，激發孩子主動性，運用策略解決問題，鍛鍊決策能力。適合對象2023年暑假後，升國小五年級至升國中三年級■?營隊日期：7月31日(一)-8月4日(五)五天四夜■營隊費用：原價19,800元/人■優惠方案：◆特惠價16,800元/人(不設退費，因學員個人因素更改或取消報名，將不會退回任何款項，不得與其他優惠並用。)◆早鳥優惠價17,800元/人(5/31前完成報名。)◆本課程不適用特約廠商優惠>>立即線上報名",,2023-05-12T15:19:59.9459033,[],[],[],"[{'id': 301, 'branchName': 'General', 'location': [], 'date': [{'name': '活動日期', 'start': '2023-07-31', 'end': None}]}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 25, 'id': 10, 'text': '經濟', 'type': 'area'}]"
9badca3b-080e-4ecb-4e01-08db52fbe02a,2023夏令營｜合歡山高山獨立營7/25(二)-28(五)(過夜營隊),2023夏令營｜合歡山高山獨立營7/25(二)-28(五)(過夜營隊),"高度、挑戰、大越嶺　戶外生活的頂巔經驗合歡山系是知名的挑戰百岳的登山入門點。四天營隊，是心智跟體能同步提昇的全體驗，登山、健行，過程就是獨立性的磨練與刺激，成年後細數點滴，都將是念念不忘的回憶。■營隊日期：7月25日(二)-7月28日(五)四天三夜>>立即線上報名挑戰海拔高度3,400公尺-合歡主峰、東峰、石門山非參加""合歡山高山獨立營""不可的理由！行走在台灣中部合歡山系如血脈擴張的稜線上，腳踩太魯閣國家公園西界，視野劃分出立霧溪與濁水溪蜿蜒的水路，海拔平均3,400公尺的視野，登高而望遠，觀日出，頂日中，瞰日落。◆登合歡主東峰｜入門百岳，開啟孩子的山野戶外興趣◆石門山賞日出｜清晨步行，揭曉而起看見山頭的日出◆暗空公園觀星｜無光害擾，抬頭望見星星在銀河遍布◆成就獨立能力｜高山身心，開始照顧自己也關心夥伴進行方式透過異質分組與隊輔制度，進行學習活動：1.動態行動體驗（實際登上百岳）?50%2.靜態知識學習（包含地理、歷史、人文等多跨領域主題式學習）?20%3.團隊人際合作30%適合對象升國小五年級至升國中三年級■?營隊日期：7月25日(二)-7月028日(五)四天三夜■營隊費用：原價18,800元/人■優惠方案：◆特惠價15,800元/人(不設退費，因學員個人因素更改或取消報名，將不會退回任何款項，不得與其他優惠並用。)◆早鳥優惠價16,800元/人(5/31前完成報名。)◆本課程不適用特約廠商優惠>>立即線上報名",,2023-05-12T15:19:59.9459754,[],[],[],"[{'id': 302, 'branchName': 'General', 'location': [], 'date': [{'name': '活動日期', 'start': '營隊日期：7月25日', 'end': None}]}]",[]
3d8dfd44-6417-41f9-4e02-08db52fbe02a,2023夏令營｜七月梯 Smart Camp青少年成長營（過夜營隊）,2023夏令營｜七月梯 Smart Camp青少年成長營（過夜營隊）,"青少年的成長必修課｜身心重整、人際關係、擺脫成癮、生活規律、目標設定如果有機會，透過五天的時間…讓孩子離開家庭真正「身心獨立」讓孩子靠自己的特質「建立人際」讓孩子戒除3Ｃ綁架的「上癮沈迷」讓孩子遠離日常標籤「重新做人」2023年暑假，「橙智SmartCamp青少年成長營」幫助青少年脫離假面的人際關係，進入真實的成長之旅！■營隊日期：七月梯：7/10(一)-7/14(五)五天四夜>>立即線上報名FindingtheLeaderinYou整理過去、定義現在、創造未來非參加”SmartCamp青少年成長營”不可的理由！◆練習自我整理｜與不同狀態的自己共存，整理自己與身邊關係◆描繪生涯藍圖｜列出人生清單，為自己做好人生排序，有效率的向目標前進◆全新思考模式｜突破慣性思考模式，建立放眼大局的思維邏輯◆實踐團隊合作｜嘗試在團隊中擔任領導及被領導的角色，打造最實質的人際學分◆擴張舊有舒適圈｜隔絕3C、突破自我，專注於當下進行方式透過projectadventureactivity體驗式教學、經驗反思、分組討論與行動方案實踐等形式進行。1.動態操練40%2.靜態理論（大腦科學、領導管理學、心理學、行為科學）30%3.小組討論與發表20%4.行動方案10%適合對象2023年暑假後，升國小六年級至升高中一年級的孩子■營隊費用：原價28,800元/人■優惠方案：◆特惠價24,800元/人(不設退費，因學員個人因素更改或取消報名，將不會退回任何款項)◆早鳥優惠價26,800元/人(5/31前完成報名享優惠)◆回訓價19,800元/人(凡參與過一次青少年成長營者，報名即可享回訓價，請於報名同步填寫參與年份)◆本課程不適用特約廠商優惠",,2023-05-12T15:19:59.945981,[],[],[],"[{'id': 303, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 24, 'id': 9, 'text': '心理', 'type': 'area'}]"
e1128e18-730f-4ae8-4e03-08db52fbe02a,2023夏令營｜童軍野訓獨立營7/10(一)-14(五)(過夜營隊),2023夏令營｜童軍野訓獨立營7/10(一)-14(五)(過夜營隊),"用原野技能為教材的心智力訓練課程獨立營，是將教室搬到戶外的MindTraining心智力訓練，五天營隊中，獨立營鍛鍊孩子可以更成熟，從行李收拾、環境整潔、責任分工、角色任務更進一步發展自己的榮譽心。透過野外生活技能，鍛鍊孩子的身心，增進生活行動力獨立營可學到的超強技能工程繩結-由簡至繁步驟化的工序，立體空間時做訓練通訊密碼-善用現有資源與對外聯繫，學習與他人溝通生火技能-就地取得適當的素材運用，練習資源的整合營火晚會-團隊共同目標達成，讓自己成為有效的人力■非參加""童軍獨立營""不可的理由！各種性格的孩子，在獨立營都能從多元的活動項目中找到自己發揮的舞台，在團體中找到自己的定位，創造個人價值；讓大自然寬闊的場域，打破孩子生活的框架，拉抬視野、打開好奇的本能天賦！◆問題解決|?獨立自理、求生冒險，必須立刻處理的難關該怎麼做？在有限的資源、人力中做最有效率的應用，在每一次的問題解決中，學習新能力感受新自信。◆任務達成|?確認目標完成任務，專注在對的事情上，一步步踏實完成成功需要的步驟，同時兼具高速效率，成就感一波接一波！◆正向動力|?激發內在更高自我的責任與榮譽，轉化對恐懼事物的舊觀感，不斷累積正向經驗值，讓正向積極的態度自然而然的產生。◆思考競技|?興奮、刺激，讓大腦跟感官同時大解放，搭帳野炊、大地遊戲、定向活動、生火急救、自然知識，活躍腦袋，促進身心合作。◆團隊人際|?在小隊裡人人有事做，事事有人做，小隊領導與被領導，團隊默契配合，跨年級混齡與鷹架式的組合更能訓練溝通、合作的能力。進行方式透過異質分組與隊輔制度，進行學習活動：1.個人技能訓練(30%)2.同儕互助教學(30%)3.小隊成果驗收(30%)4.生活獨立訓練(10%)適合對象■年紀:升國小三年級~升國中一年級第一次參加過夜營隊。需要訓練生活紀錄、養成好習慣。暫且遠離3C，體驗大自然帶來更大的收穫。時間紀律，讓自己跟著團隊建立秩序感。提升適應力，建立正向的人際關係。讓孩子在安全的環境下，有機會長大變成熟。■?營隊日期：7月10日(一)-7月14日(五)五天四夜■營隊費用：原價18,800元/人■優惠方案：◆特惠價15,800元/人(不設退費，因學員個人因素更改或取消報名，將不會退回任何款項，不得與其他優惠並用。)◆早鳥優惠價16,800元/人(5/31前完成報名。)◆回訓價13,800元/人(凡參與過一次童軍獨立營者，報名即可享回訓價，請於報名同步填寫參與年份)◆本課程不適用特約廠商優惠>>立即線上報名",,2023-05-12T15:19:59.9459855,[],[],[],"[{'id': 304, 'branchName': 'General', 'location': [], 'date': []}]",[]
0216f033-f9e8-43c6-4e04-08db52fbe02a,2023夏令營｜青少年高山曠野營07/04(二)-07(五) (過夜營隊),2023夏令營｜青少年高山曠野營07/04(二)-07(五) (過夜營隊),"2023年的暑假一起搖搖屁股吧～用最真實的成長，打造強韌的青春在身體與頭腦的拉鋸戰中，勝出的是習慣還是意志力？駕馭心智的到底是勇敢還是恐懼？讓自己原地打轉的，是一腳煞車、一腳油門的糾結猶豫，原來，成功的最大的阻礙往往是自己…根據大腦的「比例原則」協助控制心與腦的連結，改變行為，擺脫大腦的自動駕駛模式。透過強大跟弱化的情緒反應訓練，減少負面情緒的反應和刺激，加強正向情緒的行為反應，將固化的舊習性轉化。協助青少年面對每次鐘擺不斷來回擺盪在克服與戰勝的暫時性的掙扎。找到最佳行動方案，擊敗任何固定習慣。垂直登高，專注呼吸，曠野望遠，整頓身心，靜心訓練，排除干擾，健行沈澱，深度思考，遠離現代聲光五感刺激、關閉慣用的表層反應，身處最原始的高原環境，重置純粹的穩定身心。青少年百嶽初體驗．體力心智大冒險～非參加”青少年壓力管理曠野訓練營”不可的理由！大自然是最好的教室，移地學習是打破慣性最快速的方式！四天合歡高山曠野訓練營，是一場青少年與自我的拔河之旅，讓青少年的心，有機會啟動喋喋不休的自我對話，讓高山能量洗滌身心、透過曠野訓練陶冶心性，透過極高度的「動」，進入極深度的「靜」。◆焦慮轉化|?發現自己焦躁感的來源，將焦慮的感官感受轉換為前進的動能，加速事情的發生，透過地實踐的過程稀釋自己的焦慮感◆大腦抗壓|?了解大腦在壓力下的所有激素反應，拿回我們對於自身行動的掌握權，不再受到外在環境的變因左右◆情緒科學|?掌管我們情緒起伏的是大腦與外在環境的交互作用，認識情緒的源頭，跳脫自己、檢視情緒的發生而不被其干擾◆身心管理|?練習與壓力下的自己獨處，認識自己的反應，並管理對於所有事情的應對方式，讓身心更協調一致進行方式透過projectadventureactivity體驗式教學、經驗反思、分組討論與行動方案實踐等形式進行。1.動態操練40%v.垂直登高v.曠野健行2.靜態理論40%v.大腦科學??v.行為科學v.心理學???v.身體的情緒地圖3.小組討論與發表10%4.行動方案10%適合對象2023年暑假後，升國一年級至升高中三年級孩子。■?營隊日期：7月04日(二)-7月07日(五)四天三夜■營隊費用：原價18,800元/人■優惠方案：◆特惠價15,800元/人(不設退費，因學員個人因素更改或取消報名，將不會退回任何款項，不得與其他優惠並用。)◆早鳥優惠價16,800元/人(5/31前完成報名。)◆本課程不適用特約廠商優惠>>立即線上報名",,2023-05-12T15:19:59.9459895,[],[],[],"[{'id': 305, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 24, 'id': 9, 'text': '心理', 'type': 'area'}]"
